Season,Topic,Topic Name,Count,Proportion
5.0,115,Topic 115: chat talk zone,1,0.0009813542688910696
5.0,252,Topic 252: talk want talk right don,1,0.0009813542688910696
5.0,116,Topic 116: yeah know don like say good,1,0.0009813542688910696
5.0,216,Topic 216: relationship reached does mean,1,0.0009813542688910696
5.0,370,Topic 370: leonard nimoy nimoy best friend,1,0.0009813542688910696
5.0,145,Topic 145: bernadette tom penny don,1,0.0009813542688910696
5.0,288,Topic 288: absolutely hardly certainly,1,0.0009813542688910696
5.0,162,Topic 162: ray passing death,1,0.0009813542688910696
5.0,509,Topic 509: magic child book,1,0.0009813542688910696
5.0,313,Topic 313: college failed attempt,1,0.0009813542688910696
5.0,538,Topic 538: costume costumes west,1,0.0009813542688910696
5.0,48,Topic 48: eh know ll yeah yeah,1,0.0009813542688910696
5.0,279,Topic 279: soup felt terrible,1,0.0009813542688910696
5.0,191,Topic 191: excuse enjoying ll excuse,1,0.0009813542688910696
5.0,497,Topic 497: letter property owned,1,0.0009813542688910696
5.0,223,Topic 223: law facts does mean,1,0.0009813542688910696
5.0,166,Topic 166: change won war,1,0.0009813542688910696
5.0,268,Topic 268: shirt yes does oh like,1,0.0009813542688910696
5.0,219,Topic 219: ask religious competition,1,0.0009813542688910696
5.0,227,Topic 227: dirty knowing pick,1,0.0009813542688910696
5.0,404,Topic 404: tall glass juice,1,0.0009813542688910696
6.0,0,Topic 0: leonard leonard don charge,28,0.028368794326241134
6.0,28,Topic 28: professor played friends,20,0.020263424518743668
6.0,29,Topic 29: particle professor tickle,12,0.0121580547112462
6.0,39,Topic 39: tea cup situation,11,0.011144883485309016
6.0,15,Topic 15: right right right right let,9,0.00911854103343465
6.0,7,Topic 7: train trains engineer,9,0.00911854103343465
6.0,1,Topic 1: mother mom dad,8,0.008105369807497468
6.0,21,Topic 21: wolowitz lost possibly,8,0.008105369807497468
6.0,97,Topic 97: christmas pop santa,8,0.008105369807497468
6.0,6,Topic 6: yes yes yes surprisingly,7,0.0070921985815602835
6.0,22,Topic 22: bus driving drive,7,0.0070921985815602835
6.0,264,Topic 264: um rendered moot,7,0.0070921985815602835
6.0,23,Topic 23: leonard penny penny zack,6,0.0060790273556231
6.0,50,Topic 50: women girlfriend men,6,0.0060790273556231
6.0,79,Topic 79: wil wil wheaton wheaton,6,0.0060790273556231
6.0,19,Topic 19: broke logical feelings,6,0.0060790273556231
6.0,11,Topic 11: pants wear pair,5,0.005065856129685917
6.0,2,Topic 2: howard good friend problems,5,0.005065856129685917
6.0,107,Topic 107: amy just amy tedious,5,0.005065856129685917
6.0,37,Topic 37: party west served,5,0.005065856129685917
6.0,117,Topic 117: want want want refuse,5,0.005065856129685917
6.0,290,Topic 290: remove right going anybody,5,0.005065856129685917
6.0,43,Topic 43: relationship penny attempt,5,0.005065856129685917
6.0,32,Topic 32: sound silence effect,5,0.005065856129685917
6.0,5,Topic 5: amy emily amy amy,5,0.005065856129685917
6.0,143,Topic 143: lucky got luckily,5,0.005065856129685917
6.0,45,Topic 45: did did honest did,5,0.005065856129685917
6.0,49,Topic 49: going going street speed,5,0.005065856129685917
6.0,407,Topic 407: parking space zone,5,0.005065856129685917
6.0,42,Topic 42: oh dear dear dear lord,5,0.005065856129685917
6.0,16,Topic 16: pie dinner low,4,0.004052684903748734
6.0,235,Topic 235: oh thank thank congratulations,4,0.004052684903748734
6.0,12,Topic 12: apology fault apologize,4,0.004052684903748734
6.0,127,Topic 127: romantic lips mouth,4,0.004052684903748734
6.0,48,Topic 48: eh know ll yeah yeah,4,0.004052684903748734
6.0,33,Topic 33: cold winter hat,4,0.004052684903748734
6.0,227,Topic 227: dirty knowing pick,4,0.004052684903748734
6.0,56,Topic 56: girlfriend girl data,4,0.004052684903748734
6.0,211,Topic 211: cream ice sugar,4,0.004052684903748734
6.0,188,Topic 188: gas heat doing oh,4,0.004052684903748734
6.0,8,Topic 8: sauce dogs hot,4,0.004052684903748734
6.0,95,Topic 95: cooper mrs dr sheldon,4,0.004052684903748734
6.0,495,Topic 495: season ended till,4,0.004052684903748734
6.0,40,Topic 40: science scientist discovery,4,0.004052684903748734
6.0,126,Topic 126: don don chaos expected,4,0.004052684903748734
6.0,66,Topic 66: good luck luck strongly,4,0.004052684903748734
6.0,25,Topic 25: soft singing song,4,0.004052684903748734
6.0,94,Topic 94: fish fight sea,4,0.004052684903748734
6.0,243,Topic 243: talk mask okay think,4,0.004052684903748734
6.0,368,Topic 368: eats sugar taste,4,0.004052684903748734
6.0,60,Topic 60: hurt easily pain,3,0.00303951367781155
6.0,58,Topic 58: flag flags em,3,0.00303951367781155
6.0,4,Topic 4: hello neighbour home,3,0.00303951367781155
6.0,318,Topic 318: kripke ha zoo,3,0.00303951367781155
6.0,54,Topic 54: dinner lunch eat,3,0.00303951367781155
6.0,151,Topic 151: going oh know sure oh think,3,0.00303951367781155
6.0,300,Topic 300: solved body google,3,0.00303951367781155
6.0,20,Topic 20: sheldon dating pair,3,0.00303951367781155
6.0,3,Topic 3: bathroom schedule seat,3,0.00303951367781155
6.0,128,Topic 128: listening listen speech,3,0.00303951367781155
6.0,77,Topic 77: conversation lives subject,3,0.00303951367781155
6.0,204,Topic 204: food offers managed,3,0.00303951367781155
6.0,247,Topic 247: told just told know going,3,0.00303951367781155
6.0,329,Topic 329: know really tell difficult,3,0.00303951367781155
6.0,140,Topic 140: fine okay okay oh fine,3,0.00303951367781155
6.0,87,Topic 87: hold walking break,3,0.00303951367781155
6.0,240,Topic 240: spider man doctor,3,0.00303951367781155
6.0,9,Topic 9: penny penny don lied,3,0.00303951367781155
6.0,497,Topic 497: letter property owned,3,0.00303951367781155
6.0,334,Topic 334: busy sick stranger,3,0.00303951367781155
6.0,51,Topic 51: going make stole deserve,3,0.00303951367781155
6.0,78,Topic 78: throat disease switzerland,3,0.00303951367781155
6.0,286,Topic 286: progress feel better make feel,3,0.00303951367781155
6.0,176,Topic 176: considered alright hadn,3,0.00303951367781155
6.0,215,Topic 215: girls dragons dungeons,3,0.00303951367781155
6.0,148,Topic 148: baby son message,3,0.00303951367781155
6.0,129,Topic 129: danger safe think need,3,0.00303951367781155
6.0,67,Topic 67: cat just need oh like,3,0.00303951367781155
6.0,451,Topic 451: spot car right going,3,0.00303951367781155
6.0,173,Topic 173: security code force,3,0.00303951367781155
6.0,332,Topic 332: paid attention think think,3,0.00303951367781155
6.0,202,Topic 202: long time want come want want,3,0.00303951367781155
6.0,159,Topic 159: evening silly tenure,3,0.00303951367781155
6.0,122,Topic 122: punch did oh religious,3,0.00303951367781155
6.0,548,Topic 548: cycle dumb helps,3,0.00303951367781155
6.0,68,Topic 68: captain team allowed,3,0.00303951367781155
6.0,246,Topic 246: involving penny basis,3,0.00303951367781155
6.0,301,Topic 301: clothes event woman,3,0.00303951367781155
6.0,231,Topic 231: gone living room strong,3,0.00303951367781155
6.0,181,Topic 181: nobel prize nobel prize,3,0.00303951367781155
6.0,65,Topic 65: touched died evil,3,0.00303951367781155
6.0,38,Topic 38: hypothesis evidence conclusion,3,0.00303951367781155
6.0,18,Topic 18: lie machine lying,3,0.00303951367781155
6.0,271,Topic 271: fine good good works,3,0.00303951367781155
6.0,164,Topic 164: fight dollars challenge,3,0.00303951367781155
6.0,57,Topic 57: robot intelligence em,3,0.00303951367781155
6.0,475,Topic 475: sword owned fantasy,3,0.00303951367781155
6.0,26,Topic 26: roommate agreement meeting,3,0.00303951367781155
6.0,273,Topic 273: smart kids clearly,3,0.00303951367781155
6.0,365,Topic 365: ridiculous yes does literally,3,0.00303951367781155
6.0,359,Topic 359: cookie draw chocolate,3,0.00303951367781155
6.0,225,Topic 225: welcome good night trouble,3,0.00303951367781155
6.0,194,Topic 194: alternate amy oh sure,3,0.00303951367781155
6.0,432,Topic 432: exciting attack event,2,0.002026342451874367
6.0,521,Topic 521: cooper sheldon cooper culture,2,0.002026342451874367
6.0,166,Topic 166: change won war,2,0.002026342451874367
6.0,70,Topic 70: university math brain,2,0.002026342451874367
6.0,268,Topic 268: shirt yes does oh like,2,0.002026342451874367
6.0,71,Topic 71: smell flower letter,2,0.002026342451874367
6.0,409,Topic 409: know don answer don know,2,0.002026342451874367
6.0,488,Topic 488: complete  ,2,0.002026342451874367
6.0,142,Topic 142: help respond unfortunately,2,0.002026342451874367
6.0,59,Topic 59: alcohol drink wine,2,0.002026342451874367
6.0,291,Topic 291: chinese yes oh bean,2,0.002026342451874367
6.0,478,Topic 478: point point point valid,2,0.002026342451874367
6.0,10,Topic 10: drink offer drinking,2,0.002026342451874367
6.0,222,Topic 222: police officer proud,2,0.002026342451874367
6.0,504,Topic 504: list oh sorry leads,2,0.002026342451874367
6.0,450,Topic 450: toy oh clever doesn want,2,0.002026342451874367
6.0,305,Topic 305: watch wants type,2,0.002026342451874367
6.0,542,Topic 542: bad think ll sort,2,0.002026342451874367
6.0,234,Topic 234: hint close don care,2,0.002026342451874367
6.0,17,Topic 17: location dating benefits,2,0.002026342451874367
6.0,248,Topic 248: north hit west,2,0.002026342451874367
6.0,490,Topic 490: looked worried normal,2,0.002026342451874367
6.0,425,Topic 425: dragons dungeons dragons dungeons,2,0.002026342451874367
6.0,62,Topic 62: okay okay okay check,2,0.002026342451874367
6.0,220,Topic 220: penny penny penny leg,2,0.002026342451874367
6.0,47,Topic 47: lee oh uh sword,2,0.002026342451874367
6.0,331,Topic 331: planet hanging picture,2,0.002026342451874367
6.0,213,Topic 213: didn say say don closer,2,0.002026342451874367
6.0,141,Topic 141: ll right assistance saving,2,0.002026342451874367
6.0,343,Topic 343: egg ve known structure,2,0.002026342451874367
6.0,405,Topic 405: funeral crying sad,2,0.002026342451874367
6.0,24,Topic 24: da questions seven,2,0.002026342451874367
6.0,31,Topic 31: comic book comic book,2,0.002026342451874367
6.0,158,Topic 158: oh wait stop hate,2,0.002026342451874367
6.0,36,Topic 36: minutes seconds minute,2,0.002026342451874367
6.0,479,Topic 479: guys right ,2,0.002026342451874367
6.0,208,Topic 208: juice fruit technically,2,0.002026342451874367
6.0,330,Topic 330: laundry dry sign,2,0.002026342451874367
6.0,63,Topic 63: chicken mm appropriate,2,0.002026342451874367
6.0,52,Topic 52: leaving leave reason,2,0.002026342451874367
6.0,30,Topic 30: upset mad think don,2,0.002026342451874367
6.0,35,Topic 35: thank thank thank thanks,2,0.002026342451874367
6.0,82,Topic 82: bye good bye goodbye,2,0.002026342451874367
6.0,105,Topic 105: say say annoying happy,2,0.002026342451874367
6.0,464,Topic 464: know know think know threw,2,0.002026342451874367
6.0,180,Topic 180: assure metaphor stuck,2,0.002026342451874367
6.0,44,Topic 44: wait wait wait good good,2,0.002026342451874367
6.0,116,Topic 116: yeah know don like say good,2,0.002026342451874367
6.0,540,Topic 540: ladies women oh hello,2,0.002026342451874367
6.0,131,Topic 131: mad amy song,2,0.002026342451874367
6.0,546,Topic 546: aw mmm brother,2,0.002026342451874367
6.0,102,Topic 102: arthur uncle hello oh,2,0.002026342451874367
6.0,119,Topic 119: precious insightful intellect,2,0.002026342451874367
6.0,172,Topic 172: really know really didn know,2,0.002026342451874367
6.0,99,Topic 99: leonard oh unlikely leonard,2,0.002026342451874367
6.0,125,Topic 125: star trek trek star,2,0.002026342451874367
6.0,422,Topic 422: costume costumes dressed,2,0.002026342451874367
6.0,187,Topic 187: hofstadter leonard hofstadter dr,2,0.002026342451874367
6.0,283,Topic 283: going going happening really don,2,0.002026342451874367
6.0,69,Topic 69: mystery couple officer,2,0.002026342451874367
6.0,203,Topic 203: gift wait wait dollars,2,0.002026342451874367
6.0,377,Topic 377: like know know know hint,2,0.002026342451874367
6.0,92,Topic 92: diet eating mm,2,0.002026342451874367
6.0,224,Topic 224: oh hello hello oh hello,2,0.002026342451874367
6.0,424,Topic 424: ahead waste time waste,2,0.002026342451874367
6.0,113,Topic 113: hair eyes uh uh,2,0.002026342451874367
6.0,266,Topic 266: yeah ll box let,2,0.002026342451874367
6.0,431,Topic 431: amy amy amy good know,2,0.002026342451874367
6.0,381,Topic 381: good idea app idea,2,0.002026342451874367
6.0,123,Topic 123: math dollars helps,1,0.0010131712259371835
6.0,416,Topic 416: scene step earlier today,1,0.0010131712259371835
6.0,27,Topic 27: work going work foolish,1,0.0010131712259371835
6.0,112,Topic 112: pizza chinese valentine,1,0.0010131712259371835
6.0,336,Topic 336: possibility doubt sure,1,0.0010131712259371835
6.0,171,Topic 171: oh like meaning haven,1,0.0010131712259371835
6.0,393,Topic 393: does mean supposed mean,1,0.0010131712259371835
6.0,350,Topic 350: birthday ruin leads,1,0.0010131712259371835
6.0,160,Topic 160: debt drive walk,1,0.0010131712259371835
6.0,219,Topic 219: ask religious competition,1,0.0010131712259371835
6.0,120,Topic 120: tv flash television,1,0.0010131712259371835
6.0,232,Topic 232: arctic circle 18,1,0.0010131712259371835
6.0,412,Topic 412: meaning doubt want talk,1,0.0010131712259371835
6.0,304,Topic 304: experience recommend pretty good,1,0.0010131712259371835
6.0,435,Topic 435: exactly gets happening,1,0.0010131712259371835
6.0,321,Topic 321: remarkable leap amazing,1,0.0010131712259371835
6.0,397,Topic 397: hero upper sun,1,0.0010131712259371835
6.0,522,Topic 522: good good good don glad,1,0.0010131712259371835
6.0,74,Topic 74: spock rock paper,1,0.0010131712259371835
6.0,279,Topic 279: soup felt terrible,1,0.0010131712259371835
6.0,338,Topic 338: wish lady try,1,0.0010131712259371835
6.0,221,Topic 221: flags flag episode,1,0.0010131712259371835
6.0,395,Topic 395: heart threw failure,1,0.0010131712259371835
6.0,454,Topic 454: immediately work working,1,0.0010131712259371835
6.0,294,Topic 294: miss forget haven,1,0.0010131712259371835
6.0,73,Topic 73: shouldn competition bringing,1,0.0010131712259371835
6.0,183,Topic 183: cruel minds century,1,0.0010131712259371835
6.0,72,Topic 72: birthday born planned,1,0.0010131712259371835
6.0,236,Topic 236: jewish hell eye,1,0.0010131712259371835
6.0,81,Topic 81: embarrassing forced surprise,1,0.0010131712259371835
6.0,251,Topic 251: respect money oh better,1,0.0010131712259371835
6.0,76,Topic 76: koothrappali rich wolowitz,1,0.0010131712259371835
6.0,335,Topic 335: level building oh way,1,0.0010131712259371835
6.0,345,Topic 345: ve doing doing thing,1,0.0010131712259371835
6.0,167,Topic 167: door rocket fool,1,0.0010131712259371835
6.0,106,Topic 106: humour joke laugh,1,0.0010131712259371835
6.0,480,Topic 480: know really prove settle,1,0.0010131712259371835
6.0,399,Topic 399: sword spell warrior,1,0.0010131712259371835
6.0,226,Topic 226: hands ones air,1,0.0010131712259371835
6.0,177,Topic 177: does yes does placed,1,0.0010131712259371835
6.0,111,Topic 111: feynman weekend white,1,0.0010131712259371835
6.0,434,Topic 434: jealous happening pointless,1,0.0010131712259371835
6.0,118,Topic 118: toast french ve heard,1,0.0010131712259371835
6.0,162,Topic 162: ray passing death,1,0.0010131712259371835
6.0,375,Topic 375: faster solve lab,1,0.0010131712259371835
6.0,209,Topic 209: comfort end realized,1,0.0010131712259371835
6.0,153,Topic 153: humanity visit channel,1,0.0010131712259371835
6.0,258,Topic 258: oh come come oh funny,1,0.0010131712259371835
6.0,398,Topic 398: oh course feel free drop,1,0.0010131712259371835
6.0,519,Topic 519: glass warrior theatre,1,0.0010131712259371835
6.0,396,Topic 396: isaac male alpha,1,0.0010131712259371835
6.0,198,Topic 198: shirt button like think,1,0.0010131712259371835
6.0,178,Topic 178: quantum states knowing,1,0.0010131712259371835
6.0,324,Topic 324: mm don understand understand,1,0.0010131712259371835
6.0,216,Topic 216: relationship reached does mean,1,0.0010131712259371835
6.0,394,Topic 394: difference haven years,1,0.0010131712259371835
6.0,532,Topic 532: drug facebook strongly,1,0.0010131712259371835
6.0,34,Topic 34: date occasion tomorrow,1,0.0010131712259371835
6.0,214,Topic 214: fascinating interesting sad,1,0.0010131712259371835
6.0,80,Topic 80: da ow phrase,1,0.0010131712259371835
6.0,165,Topic 165: makes feel passing regarding,1,0.0010131712259371835
6.0,146,Topic 146: argue know did just tell,1,0.0010131712259371835
6.0,170,Topic 170: woman leap thumb,1,0.0010131712259371835
6.0,477,Topic 477: raj excellent suddenly,1,0.0010131712259371835
6.0,498,Topic 498: record thumb fourth,1,0.0010131712259371835
6.0,520,Topic 520: explained understand alright,1,0.0010131712259371835
6.0,154,Topic 154: passed course closer,1,0.0010131712259371835
6.0,544,Topic 544: gift christmas holiday,1,0.0010131712259371835
6.0,539,Topic 539: tomorrow  ,1,0.0010131712259371835
6.0,130,Topic 130: einstein president great idea,1,0.0010131712259371835
6.0,135,Topic 135: compromise solution fair,1,0.0010131712259371835
6.0,307,Topic 307: wedding ha force,1,0.0010131712259371835
6.0,515,Topic 515: called invented play,1,0.0010131712259371835
6.0,281,Topic 281: mask spirit great idea,1,0.0010131712259371835
6.0,152,Topic 152: acting career skills,1,0.0010131712259371835
6.0,327,Topic 327: door hall type,1,0.0010131712259371835
6.0,86,Topic 86: doing good day right good,1,0.0010131712259371835
6.0,552,Topic 552: wil wheaton wheaton action figure,1,0.0010131712259371835
6.0,156,Topic 156: texas football east,1,0.0010131712259371835
6.0,514,Topic 514: eaten feels ears,1,0.0010131712259371835
6.0,179,Topic 179: good night alright night,1,0.0010131712259371835
6.0,223,Topic 223: law facts does mean,1,0.0010131712259371835
6.0,403,Topic 403: don care care did hear,1,0.0010131712259371835
6.0,238,Topic 238: men years old different,1,0.0010131712259371835
6.0,436,Topic 436: friendship benefits friends,1,0.0010131712259371835
6.0,274,Topic 274: coitus blow barely,1,0.0010131712259371835
6.0,109,Topic 109: spider web scare,1,0.0010131712259371835
6.0,61,Topic 61: zero degrees times,1,0.0010131712259371835
6.0,212,Topic 212: warm pepper irritating,1,0.0010131712259371835
6.0,463,Topic 463: right going operating perform,1,0.0010131712259371835
6.0,491,Topic 491: jones scene story,1,0.0010131712259371835
6.0,333,Topic 333: toes proof strikes,1,0.0010131712259371835
6.0,444,Topic 444: hiding losing minutes,1,0.0010131712259371835
6.0,184,Topic 184: choice years ago pay attention,1,0.0010131712259371835
6.0,492,Topic 492: hire costumes humans,1,0.0010131712259371835
6.0,145,Topic 145: bernadette tom penny don,1,0.0010131712259371835
6.0,64,Topic 64: didn want penny penny penny,1,0.0010131712259371835
6.0,320,Topic 320: roll didn think curiosity,1,0.0010131712259371835
6.0,256,Topic 256: did did managed did oh,1,0.0010131712259371835
6.0,466,Topic 466: driver went justice,1,0.0010131712259371835
6.0,388,Topic 388: plan weekend tickets,1,0.0010131712259371835
6.0,115,Topic 115: chat talk zone,1,0.0010131712259371835
6.0,139,Topic 139: chess person dimensional,1,0.0010131712259371835
6.0,137,Topic 137: james scientific theory,1,0.0010131712259371835
6.0,529,Topic 529: soften painting shared,1,0.0010131712259371835
6.0,438,Topic 438: penny penny penny oh penny,1,0.0010131712259371835
6.0,90,Topic 90: sleep office just told,1,0.0010131712259371835
6.0,382,Topic 382: joe smart academic,1,0.0010131712259371835
6.0,13,Topic 13: nope  ,1,0.0010131712259371835
6.0,245,Topic 245: wolverine men favourite,1,0.0010131712259371835
6.0,114,Topic 114: oh oh oh thought oh guess,1,0.0010131712259371835
6.0,410,Topic 410: bird age pet,1,0.0010131712259371835
6.0,370,Topic 370: leonard nimoy nimoy best friend,1,0.0010131712259371835
6.0,257,Topic 257: video games mit jewish,1,0.0010131712259371835
6.0,325,Topic 325: soup grow confused,1,0.0010131712259371835
6.0,91,Topic 91: stuart zack wondering,1,0.0010131712259371835
6.0,254,Topic 254: sleep hours pure,1,0.0010131712259371835
6.0,168,Topic 168: challenge arms twin,1,0.0010131712259371835
6.0,473,Topic 473: social pressure group,1,0.0010131712259371835
6.0,524,Topic 524: princess yes oh pictures,1,0.0010131712259371835
6.0,315,Topic 315: awkward uncomfortable make feel,1,0.0010131712259371835
6.0,467,Topic 467: complain problems solve,1,0.0010131712259371835
6.0,356,Topic 356: city presence south,1,0.0010131712259371835
6.0,445,Topic 445: fluid shared ways,1,0.0010131712259371835
6.0,363,Topic 363: problem oh look yes yes,1,0.0010131712259371835
6.0,101,Topic 101: bag emergency phone,1,0.0010131712259371835
6.0,205,Topic 205: key keys lock,1,0.0010131712259371835
6.0,242,Topic 242: right ll ll right course right,1,0.0010131712259371835
6.0,501,Topic 501: spin action figure willing,1,0.0010131712259371835
6.0,452,Topic 452: delicious clown vegetable,1,0.0010131712259371835
6.0,149,Topic 149: physics physicist universe,1,0.0010131712259371835
6.0,378,Topic 378: chocolate delicious bean,1,0.0010131712259371835
6.0,98,Topic 98: figured smart doubt,1,0.0010131712259371835
6.0,175,Topic 175: service box button,1,0.0010131712259371835
6.0,427,Topic 427: happened fantastic corn,1,0.0010131712259371835
6.0,458,Topic 458: chest lower soon,1,0.0010131712259371835
6.0,88,Topic 88: sit sat clean,1,0.0010131712259371835
6.0,53,Topic 53: room whoa wait wait,1,0.0010131712259371835
6.0,453,Topic 453: oh oh seriously oh yes,1,0.0010131712259371835
6.0,295,Topic 295: spot unacceptable bigger,1,0.0010131712259371835
6.0,420,Topic 420: crying irritating bean,1,0.0010131712259371835
6.0,352,Topic 352: agreement relationship known,1,0.0010131712259371835
6.0,516,Topic 516: material hot played,1,0.0010131712259371835
6.0,533,Topic 533: reduce scientific chaos,1,0.0010131712259371835
6.0,364,Topic 364: oh god god oh oh,1,0.0010131712259371835
6.0,93,Topic 93: doctor grown dna,1,0.0010131712259371835
6.0,217,Topic 217: frozen sell grow,1,0.0010131712259371835
6.0,75,Topic 75: brain superior engage,1,0.0010131712259371835
6.0,191,Topic 191: excuse enjoying ll excuse,1,0.0010131712259371835
6.0,380,Topic 380: invited invite 25,1,0.0010131712259371835
6.0,199,Topic 199: favourite 100 people just,1,0.0010131712259371835
6.0,465,Topic 465: insightful begins dragons,1,0.0010131712259371835
6.0,14,Topic 14: raj states insensitive,1,0.0010131712259371835
6.0,96,Topic 96: bat crime man,1,0.0010131712259371835
6.0,157,Topic 157: discovered switzerland medium,1,0.0010131712259371835
6.0,89,Topic 89: monkeys monkey female,1,0.0010131712259371835
7.0,0,Topic 0: leonard leonard don charge,29,0.026556776556776556
7.0,41,Topic 41: wars star wars george,14,0.01282051282051282
7.0,5,Topic 5: amy emily amy amy,12,0.01098901098901099
7.0,121,Topic 121: string theory continue,11,0.010073260073260074
7.0,190,Topic 190: comes good friend assure,10,0.009157509157509158
7.0,7,Topic 7: train trains engineer,10,0.009157509157509158
7.0,4,Topic 4: hello neighbour home,10,0.009157509157509158
7.0,2,Topic 2: howard good friend problems,9,0.008241758241758242
7.0,102,Topic 102: arthur uncle hello oh,9,0.008241758241758242
7.0,3,Topic 3: bathroom schedule seat,8,0.007326007326007326
7.0,27,Topic 27: work going work foolish,8,0.007326007326007326
7.0,105,Topic 105: say say annoying happy,8,0.007326007326007326
7.0,40,Topic 40: science scientist discovery,7,0.00641025641025641
7.0,1,Topic 1: mother mom dad,7,0.00641025641025641
7.0,341,Topic 341: table square insensitive,7,0.00641025641025641
7.0,12,Topic 12: apology fault apologize,7,0.00641025641025641
7.0,106,Topic 106: humour joke laugh,7,0.00641025641025641
7.0,11,Topic 11: pants wear pair,6,0.005494505494505495
7.0,10,Topic 10: drink offer drinking,6,0.005494505494505495
7.0,383,Topic 383: ray hey leonard win,6,0.005494505494505495
7.0,23,Topic 23: leonard penny penny zack,5,0.004578754578754579
7.0,21,Topic 21: wolowitz lost possibly,5,0.004578754578754579
7.0,65,Topic 65: touched died evil,5,0.004578754578754579
7.0,127,Topic 127: romantic lips mouth,5,0.004578754578754579
7.0,30,Topic 30: upset mad think don,5,0.004578754578754579
7.0,73,Topic 73: shouldn competition bringing,5,0.004578754578754579
7.0,216,Topic 216: relationship reached does mean,5,0.004578754578754579
7.0,60,Topic 60: hurt easily pain,5,0.004578754578754579
7.0,13,Topic 13: nope  ,5,0.004578754578754579
7.0,155,Topic 155: atomic gas structure,5,0.004578754578754579
7.0,172,Topic 172: really know really didn know,5,0.004578754578754579
7.0,100,Topic 100: intercourse sex sexual,5,0.004578754578754579
7.0,85,Topic 85: genitals mood frankly,5,0.004578754578754579
7.0,8,Topic 8: sauce dogs hot,4,0.003663003663003663
7.0,39,Topic 39: tea cup situation,4,0.003663003663003663
7.0,195,Topic 195: congratulations honour ceremony,4,0.003663003663003663
7.0,474,Topic 474: going come confusion want come,4,0.003663003663003663
7.0,56,Topic 56: girlfriend girl data,4,0.003663003663003663
7.0,90,Topic 90: sleep office just told,4,0.003663003663003663
7.0,15,Topic 15: right right right right let,4,0.003663003663003663
7.0,70,Topic 70: university math brain,4,0.003663003663003663
7.0,115,Topic 115: chat talk zone,4,0.003663003663003663
7.0,78,Topic 78: throat disease switzerland,4,0.003663003663003663
7.0,198,Topic 198: shirt button like think,4,0.003663003663003663
7.0,29,Topic 29: particle professor tickle,4,0.003663003663003663
7.0,71,Topic 71: smell flower letter,4,0.003663003663003663
7.0,327,Topic 327: door hall type,4,0.003663003663003663
7.0,24,Topic 24: da questions seven,4,0.003663003663003663
7.0,89,Topic 89: monkeys monkey female,4,0.003663003663003663
7.0,59,Topic 59: alcohol drink wine,4,0.003663003663003663
7.0,333,Topic 333: toes proof strikes,4,0.003663003663003663
7.0,193,Topic 193: excellent wow surprise,4,0.003663003663003663
7.0,169,Topic 169: trip invitation stayed,4,0.003663003663003663
7.0,69,Topic 69: mystery couple officer,4,0.003663003663003663
7.0,140,Topic 140: fine okay okay oh fine,4,0.003663003663003663
7.0,138,Topic 138: miss say good sheets,4,0.003663003663003663
7.0,45,Topic 45: did did honest did,4,0.003663003663003663
7.0,139,Topic 139: chess person dimensional,4,0.003663003663003663
7.0,34,Topic 34: date occasion tomorrow,4,0.003663003663003663
7.0,338,Topic 338: wish lady try,4,0.003663003663003663
7.0,359,Topic 359: cookie draw chocolate,4,0.003663003663003663
7.0,192,Topic 192: buy best store,4,0.003663003663003663
7.0,31,Topic 31: comic book comic book,4,0.003663003663003663
7.0,242,Topic 242: right ll ll right course right,4,0.003663003663003663
7.0,185,Topic 185: comic justice months,4,0.003663003663003663
7.0,491,Topic 491: jones scene story,3,0.0027472527472527475
7.0,148,Topic 148: baby son message,3,0.0027472527472527475
7.0,358,Topic 358: failure shower embarrassing,3,0.0027472527472527475
7.0,80,Topic 80: da ow phrase,3,0.0027472527472527475
7.0,81,Topic 81: embarrassing forced surprise,3,0.0027472527472527475
7.0,64,Topic 64: didn want penny penny penny,3,0.0027472527472527475
7.0,20,Topic 20: sheldon dating pair,3,0.0027472527472527475
7.0,51,Topic 51: going make stole deserve,3,0.0027472527472527475
7.0,305,Topic 305: watch wants type,3,0.0027472527472527475
7.0,113,Topic 113: hair eyes uh uh,3,0.0027472527472527475
7.0,54,Topic 54: dinner lunch eat,3,0.0027472527472527475
7.0,255,Topic 255: precious going tell tuesday,3,0.0027472527472527475
7.0,62,Topic 62: okay okay okay check,3,0.0027472527472527475
7.0,120,Topic 120: tv flash television,3,0.0027472527472527475
7.0,161,Topic 161: farrah fowler amy farrah farrah,3,0.0027472527472527475
7.0,152,Topic 152: acting career skills,3,0.0027472527472527475
7.0,53,Topic 53: room whoa wait wait,3,0.0027472527472527475
7.0,93,Topic 93: doctor grown dna,3,0.0027472527472527475
7.0,261,Topic 261: dark matter babies,3,0.0027472527472527475
7.0,142,Topic 142: help respond unfortunately,3,0.0027472527472527475
7.0,460,Topic 460: unfortunately stuff doing,3,0.0027472527472527475
7.0,44,Topic 44: wait wait wait good good,3,0.0027472527472527475
7.0,37,Topic 37: party west served,3,0.0027472527472527475
7.0,49,Topic 49: going going street speed,3,0.0027472527472527475
7.0,164,Topic 164: fight dollars challenge,3,0.0027472527472527475
7.0,550,Topic 550: disease link cow,3,0.0027472527472527475
7.0,42,Topic 42: oh dear dear dear lord,3,0.0027472527472527475
7.0,183,Topic 183: cruel minds century,3,0.0027472527472527475
