year,character,name,n,prop
6,Leonard,sleep hours pure,1,0.0021141649048625794
6,Leonard,oh thank thank congratulations,1,0.0021141649048625794
6,Leonard,bat crime man,1,0.0021141649048625794
6,Leonard,lucky got luckily,1,0.0021141649048625794
6,Leonard,gift christmas holiday,1,0.0021141649048625794
6,Leonard,funeral crying sad,1,0.0021141649048625794
6,Leonard,comic book comic book,1,0.0021141649048625794
6,Leonard,spider man doctor,1,0.0021141649048625794
6,Leonard,security code force,1,0.0021141649048625794
6,Leonard,warm pepper irritating,1,0.0021141649048625794
6,Leonard,police officer proud,1,0.0021141649048625794
7,Leonard,leonard leonard don charge,21,0.04038461538461539
7,Leonard,amy emily amy amy,13,0.025
7,Leonard,hello neighbour home,8,0.015384615384615385
7,Leonard,relationship reached does mean,8,0.015384615384615385
7,Leonard,work going work foolish,7,0.013461538461538462
7,Leonard,science scientist discovery,7,0.013461538461538462
7,Leonard,humour joke laugh,7,0.013461538461538462
7,Leonard,buy best store,6,0.011538461538461539
7,Leonard,ray hey leonard win,6,0.011538461538461539
7,Leonard,door hall type,6,0.011538461538461539
7,Leonard,wars star wars george,6,0.011538461538461539
7,Leonard,particle professor tickle,5,0.009615384615384616
7,Leonard,arthur uncle hello oh,5,0.009615384615384616
7,Leonard,monkeys monkey female,5,0.009615384615384616
7,Leonard,string theory continue,5,0.009615384615384616
7,Leonard,sorry sorry just arms,4,0.007692307692307693
7,Leonard,assure metaphor stuck,4,0.007692307692307693
7,Leonard,lie machine lying,4,0.007692307692307693
7,Leonard,farrah fowler amy farrah farrah,4,0.007692307692307693
7,Leonard,know don answer don know,4,0.007692307692307693
7,Leonard,throat disease switzerland,4,0.007692307692307693
7,Leonard,okay okay okay check,4,0.007692307692307693
7,Leonard,help respond unfortunately,4,0.007692307692307693
7,Leonard,wolowitz lost possibly,4,0.007692307692307693
7,Leonard,right right right right let,4,0.007692307692307693
7,Leonard,friendship behaviour apology,4,0.007692307692307693
7,Leonard,thank thank thank thanks,3,0.0057692307692307696
7,Leonard,fight dollars challenge,3,0.0057692307692307696
7,Leonard,professor played friends,3,0.0057692307692307696
7,Leonard,fine okay okay oh fine,3,0.0057692307692307696
7,Leonard,nope  ,3,0.0057692307692307696
7,Leonard,tickets caught buying,3,0.0057692307692307696
7,Leonard,texas football east,3,0.0057692307692307696
7,Leonard,video games mit jewish,3,0.0057692307692307696
7,Leonard,pretty good good oh places,3,0.0057692307692307696
7,Leonard,mm don understand understand,3,0.0057692307692307696
7,Leonard,going going street speed,3,0.0057692307692307696
7,Leonard,train trains engineer,3,0.0057692307692307696
7,Leonard,shirt button like think,3,0.0057692307692307696
7,Leonard,table square insensitive,3,0.0057692307692307696
7,Leonard,leonard penny penny zack,3,0.0057692307692307696
7,Leonard,bathroom schedule seat,3,0.0057692307692307696
7,Leonard,did did honest did,3,0.0057692307692307696
7,Leonard,comes good friend assure,3,0.0057692307692307696
7,Leonard,water hit neat,3,0.0057692307692307696
7,Leonard,sauce dogs hot,3,0.0057692307692307696
7,Leonard,university math brain,3,0.0057692307692307696
7,Leonard,right ll ll right course right,3,0.0057692307692307696
7,Leonard,complete  ,2,0.0038461538461538464
7,Leonard,sleep office just told,2,0.0038461538461538464
7,Leonard,trip invitation stayed,2,0.0038461538461538464
7,Leonard,know really tell difficult,2,0.0038461538461538464
7,Leonard,talk want talk right don,2,0.0038461538461538464
7,Leonard,oh come come oh funny,2,0.0038461538461538464
7,Leonard,time machine machine future,2,0.0038461538461538464
7,Leonard,guide alien lived,2,0.0038461538461538464
7,Leonard,genitals mood frankly,2,0.0038461538461538464
7,Leonard,comic justice months,2,0.0038461538461538464
7,Leonard,yes yes peace yes,2,0.0038461538461538464
7,Leonard,magic child book,2,0.0038461538461538464
7,Leonard,wedding engaged married,2,0.0038461538461538464
7,Leonard,kill head blow,2,0.0038461538461538464
7,Leonard,uses accept egg,2,0.0038461538461538464
7,Leonard,suggesting mean talking,2,0.0038461538461538464
7,Leonard,doing good day right good,2,0.0038461538461538464
7,Leonard,fascinating looking look like,2,0.0038461538461538464
7,Leonard,disease link cow,2,0.0038461538461538464
7,Leonard,food offers managed,2,0.0038461538461538464
7,Leonard,factory dining dog,2,0.0038461538461538464
7,Leonard,thursday happen leads,2,0.0038461538461538464
7,Leonard,apology fault apologize,2,0.0038461538461538464
7,Leonard,bad think ll sort,2,0.0038461538461538464
7,Leonard,toes proof strikes,2,0.0038461538461538464
7,Leonard,jealous happening pointless,2,0.0038461538461538464
7,Leonard,knock mankind naked,2,0.0038461538461538464
7,Leonard,quote nights women,2,0.0038461538461538464
7,Leonard,chat talk zone,2,0.0038461538461538464
7,Leonard,list oh sorry leads,2,0.0038461538461538464
7,Leonard,wil wil wheaton wheaton,2,0.0038461538461538464
7,Leonard,fine good good works,2,0.0038461538461538464
7,Leonard,oh course feel free drop,2,0.0038461538461538464
7,Leonard,captain team allowed,2,0.0038461538461538464
7,Leonard,long time want come want want,2,0.0038461538461538464
7,Leonard,insightful begins dragons,2,0.0038461538461538464
7,Leonard,talk mask okay think,2,0.0038461538461538464
7,Leonard,did say oh did say,2,0.0038461538461538464
7,Leonard,atomic gas structure,2,0.0038461538461538464
7,Leonard,win won draw,2,0.0038461538461538464
7,Leonard,sweet aren guys,2,0.0038461538461538464
7,Leonard,holding imagine really need,2,0.0038461538461538464
7,Leonard,bus driving drive,2,0.0038461538461538464
7,Leonard,wish lady try,2,0.0038461538461538464
7,Leonard,sheldon dating pair,2,0.0038461538461538464
7,Leonard,warm raise touched,2,0.0038461538461538464
7,Leonard,hurt easily pain,2,0.0038461538461538464
7,Leonard,say say annoying happy,2,0.0038461538461538464
7,Leonard,really know really didn know,2,0.0038461538461538464
7,Leonard,women girlfriend men,2,0.0038461538461538464
7,Leonard,did did managed did oh,2,0.0038461538461538464
7,Leonard,debt drive walk,2,0.0038461538461538464
7,Leonard,james scientific theory,2,0.0038461538461538464
7,Leonard,punch did oh religious,2,0.0038461538461538464
7,Leonard,ll know know don know ll,2,0.0038461538461538464
7,Leonard,thirty starts clock,2,0.0038461538461538464
7,Leonard,girlfriend girl data,2,0.0038461538461538464
7,Leonard,howard good friend problems,2,0.0038461538461538464
7,Leonard,danger safe think need,2,0.0038461538461538464
7,Leonard,sleep hours pure,2,0.0038461538461538464
7,Leonard,gift wait wait dollars,2,0.0038461538461538464
7,Leonard,congratulations honour ceremony,2,0.0038461538461538464
7,Leonard,oh dear dear dear lord,2,0.0038461538461538464
7,Leonard,cruel minds century,1,0.0019230769230769232
7,Leonard,dark matter babies,1,0.0019230769230769232
7,Leonard,think think spot big,1,0.0019230769230769232
7,Leonard,pants wear pair,1,0.0019230769230769232
7,Leonard,exactly gets happening,1,0.0019230769230769232
7,Leonard,quantum focus early,1,0.0019230769230769232
7,Leonard,tv flash television,1,0.0019230769230769232
7,Leonard,hold walking break,1,0.0019230769230769232
7,Leonard,apartment spider rocket,1,0.0019230769230769232
7,Leonard,robot intelligence em,1,0.0019230769230769232
7,Leonard,unfortunately stuff doing,1,0.0019230769230769232
7,Leonard,fun whoa mood,1,0.0019230769230769232
7,Leonard,leonard oh unlikely leonard,1,0.0019230769230769232
7,Leonard,account exchange price,1,0.0019230769230769232
7,Leonard,lucky got luckily,1,0.0019230769230769232
7,Leonard,coming want want friendly,1,0.0019230769230769232
7,Leonard,know know think know threw,1,0.0019230769230769232
7,Leonard,penny penny don lied,1,0.0019230769230769232
7,Leonard,excellent wow surprise,1,0.0019230769230769232
7,Leonard,leaving leave reason,1,0.0019230769230769232
7,Leonard,going make stole deserve,1,0.0019230769230769232
7,Leonard,oh oh oh thought oh guess,1,0.0019230769230769232
7,Leonard,einstein president great idea,1,0.0019230769230769232
7,Leonard,beach drive american,1,0.0019230769230769232
7,Leonard,friendship benefits friends,1,0.0019230769230769232
7,Leonard,chair floor remove,1,0.0019230769230769232
7,Leonard,experience recommend pretty good,1,0.0019230769230769232
7,Leonard,isn right nuts suck,1,0.0019230769230769232
7,Leonard,sandwich corn half,1,0.0019230769230769232
7,Leonard,science oh better humorous,1,0.0019230769230769232
7,Leonard,comfortable lie know feel,1,0.0019230769230769232
7,Leonard,lee oh uh sword,1,0.0019230769230769232
7,Leonard,favourite 100 people just,1,0.0019230769230769232
7,Leonard,crying irritating bean,1,0.0019230769230769232
7,Leonard,green super band,1,0.0019230769230769232
7,Leonard,trust ve known remain,1,0.0019230769230769232
7,Leonard,fluid shared ways,1,0.0019230769230769232
7,Leonard,level building oh way,1,0.0019230769230769232
7,Leonard,sound silence effect,1,0.0019230769230769232
7,Leonard,warm pepper irritating,1,0.0019230769230769232
7,Leonard,cream ice sugar,1,0.0019230769230769232
7,Leonard,didn want penny penny penny,1,0.0019230769230769232
7,Leonard,smell flower letter,1,0.0019230769230769232
7,Leonard,hofstadter leonard hofstadter dr,1,0.0019230769230769232
7,Leonard,precious going tell tuesday,1,0.0019230769230769232
7,Leonard,door rocket fool,1,0.0019230769230769232
7,Leonard,party west served,1,0.0019230769230769232
7,Leonard,seat looked heck,1,0.0019230769230769232
7,Leonard,joe smart academic,1,0.0019230769230769232
7,Leonard,remarkable leap amazing,1,0.0019230769230769232
7,Leonard,touched died evil,1,0.0019230769230769232
7,Leonard,roommate agreement meeting,1,0.0019230769230769232
7,Leonard,mad amy song,1,0.0019230769230769232
7,Leonard,dinner lunch eat,1,0.0019230769230769232
7,Leonard,bernadette howard breaking,1,0.0019230769230769232
7,Leonard,listening listen speech,1,0.0019230769230769232
7,Leonard,cooper sheldon cooper culture,1,0.0019230769230769232
8,Leonard,leonard leonard don charge,20,0.03048780487804878
8,Leonard,soft singing song,11,0.01676829268292683
8,Leonard,wars star wars george,9,0.013719512195121951
8,Leonard,apology fault apologize,7,0.010670731707317074
8,Leonard,surgery condition medical,7,0.010670731707317074
8,Leonard,da questions seven,7,0.010670731707317074
8,Leonard,learned surgery 000,7,0.010670731707317074
8,Leonard,upset mad think don,7,0.010670731707317074
8,Leonard,did did honest did,6,0.009146341463414634
8,Leonard,compromise solution fair,6,0.009146341463414634
8,Leonard,sauce dogs hot,6,0.009146341463414634
8,Leonard,colour green blue,6,0.009146341463414634
8,Leonard,hmm comment left,6,0.009146341463414634
8,Leonard,comic book comic book,5,0.007621951219512195
8,Leonard,time machine machine future,5,0.007621951219512195
8,Leonard,cold winter hat,5,0.007621951219512195
8,Leonard,arthur uncle hello oh,5,0.007621951219512195
8,Leonard,sleep surgery helps,5,0.007621951219512195
8,Leonard,pants wear pair,5,0.007621951219512195
8,Leonard,pie dinner low,4,0.006097560975609756
8,Leonard,yeah know don like say good,4,0.006097560975609756
8,Leonard,math dollars helps,4,0.006097560975609756
8,Leonard,baby son message,4,0.006097560975609756
8,Leonard,punch instead facebook,4,0.006097560975609756
8,Leonard,didn want penny penny penny,4,0.006097560975609756
8,Leonard,argue know did just tell,4,0.006097560975609756
8,Leonard,work going work foolish,4,0.006097560975609756
8,Leonard,agreed disagree strongly,4,0.006097560975609756
8,Leonard,settled reached finished,4,0.006097560975609756
8,Leonard,oh dear dear dear lord,4,0.006097560975609756
8,Leonard,james scientific theory,4,0.006097560975609756
8,Leonard,leonard penny quality penny,4,0.006097560975609756
8,Leonard,amy emily amy amy,4,0.006097560975609756
8,Leonard,spider web scare,4,0.006097560975609756
8,Leonard,ask religious competition,4,0.006097560975609756
8,Leonard,outside living room standing,4,0.006097560975609756
8,Leonard,ray passing death,4,0.006097560975609756
8,Leonard,coming want want friendly,4,0.006097560975609756
8,Leonard,train trains engineer,4,0.006097560975609756
8,Leonard,good luck luck strongly,3,0.004573170731707317
8,Leonard,bag emergency phone,3,0.004573170731707317
8,Leonard,fight dollars challenge,3,0.004573170731707317
8,Leonard,apple isaac named,3,0.004573170731707317
8,Leonard,hurt easily pain,3,0.004573170731707317
8,Leonard,going oh know sure oh think,3,0.004573170731707317
8,Leonard,eaten feels ears,3,0.004573170731707317
8,Leonard,wedding ha force,3,0.004573170731707317
8,Leonard,particle professor tickle,3,0.004573170731707317
8,Leonard,mother mom dad,3,0.004573170731707317
8,Leonard,didn say say don closer,3,0.004573170731707317
8,Leonard,penny penny don lied,3,0.004573170731707317
8,Leonard,north hit west,3,0.004573170731707317
8,Leonard,juice fruit technically,3,0.004573170731707317
8,Leonard,wedding engaged married,3,0.004573170731707317
8,Leonard,change won war,3,0.004573170731707317
8,Leonard,bathroom schedule seat,3,0.004573170731707317
8,Leonard,chicken mm appropriate,3,0.004573170731707317
8,Leonard,leonard oh unlikely leonard,3,0.004573170731707317
8,Leonard,yes yes yes surprisingly,3,0.004573170731707317
8,Leonard,comfortable lie know feel,3,0.004573170731707317
8,Leonard,wolowitz lost possibly,3,0.004573170731707317
8,Leonard,amy just amy tedious,3,0.004573170731707317
8,Leonard,humanity visit channel,2,0.003048780487804878
8,Leonard,sound silence effect,2,0.003048780487804878
8,Leonard,eh know ll yeah yeah,2,0.003048780487804878
8,Leonard,cruel minds century,2,0.003048780487804878
8,Leonard,precious going tell tuesday,2,0.003048780487804878
8,Leonard,fine good good works,2,0.003048780487804878
8,Leonard,room whoa wait wait,2,0.003048780487804878
8,Leonard,sheldon dating pair,2,0.003048780487804878
8,Leonard,pretty good good oh places,2,0.003048780487804878
8,Leonard,penny penny penny leg,2,0.003048780487804878
8,Leonard,angry clown eventually,2,0.003048780487804878
8,Leonard,hofstadter leonard hofstadter dr,2,0.003048780487804878
8,Leonard,hide thrown makes feel,2,0.003048780487804878
8,Leonard,complain problems solve,2,0.003048780487804878
8,Leonard,spider man doctor,2,0.003048780487804878
8,Leonard,sister right good twin,2,0.003048780487804878
8,Leonard,okay okay okay check,2,0.003048780487804878
8,Leonard,yeah ll box let,2,0.003048780487804878
8,Leonard,lee decide trouble,2,0.003048780487804878
8,Leonard,flags flag episode,2,0.003048780487804878
8,Leonard,paper liked humorous,2,0.003048780487804878
8,Leonard,pizza chinese valentine,2,0.003048780487804878
8,Leonard,took price effort,2,0.003048780487804878
8,Leonard,remarkable leap amazing,2,0.003048780487804878
8,Leonard,smell flower letter,2,0.003048780487804878
8,Leonard,scientist toes spell,2,0.003048780487804878
8,Leonard,help respond unfortunately,2,0.003048780487804878
8,Leonard,service box button,2,0.003048780487804878
8,Leonard,project ideas ve thinking,2,0.003048780487804878
8,Leonard,insightful begins dragons,2,0.003048780487804878
8,Leonard,remove right going anybody,2,0.003048780487804878
8,Leonard,holding imagine really need,2,0.003048780487804878
8,Leonard,game video games didn think,2,0.003048780487804878
8,Leonard,hello neighbour home,2,0.003048780487804878
8,Leonard,bazinga excited kid,2,0.003048780487804878
8,Leonard,eats sugar taste,2,0.003048780487804878
8,Leonard,progress feel better make feel,2,0.003048780487804878
8,Leonard,oh come come oh funny,2,0.003048780487804878
8,Leonard,want want want refuse,2,0.003048780487804878
8,Leonard,challenge arms twin,2,0.003048780487804878
8,Leonard,planet hanging picture,2,0.003048780487804878
8,Leonard,ahead waste time waste,2,0.003048780487804878
8,Leonard,texas football east,2,0.003048780487804878
8,Leonard,embarrassing forced surprise,2,0.003048780487804878
8,Leonard,amazing maybe isn,2,0.003048780487804878
8,Leonard,figured smart doubt,2,0.003048780487804878
8,Leonard,remember memory childhood,2,0.003048780487804878
8,Leonard,going come confusion want come,2,0.003048780487804878
8,Leonard,welcome good night trouble,2,0.003048780487804878
8,Leonard,comic justice months,2,0.003048780487804878
8,Leonard,mystery couple officer,2,0.003048780487804878
8,Leonard,called invented play,2,0.003048780487804878
8,Leonard,dark matter babies,2,0.003048780487804878
8,Leonard,beach drive american,2,0.003048780487804878
8,Leonard,lucky got luckily,2,0.003048780487804878
8,Leonard,guys right ,2,0.003048780487804878
8,Leonard,dinner lunch eat,2,0.003048780487804878
8,Leonard,drug facebook strongly,2,0.003048780487804878
8,Leonard,touched died evil,2,0.003048780487804878
8,Leonard,activity monkey monkeys,2,0.003048780487804878
8,Leonard,bat crime man,2,0.003048780487804878
8,Leonard,howard good friend problems,2,0.003048780487804878
8,Leonard,shirt yes does oh like,2,0.003048780487804878
8,Leonard,going going street speed,2,0.003048780487804878
8,Leonard,bus driving drive,2,0.003048780487804878
8,Leonard,brain superior engage,2,0.003048780487804878
8,Leonard,experience recommend pretty good,2,0.003048780487804878
8,Leonard,hands ones air,2,0.003048780487804878
8,Leonard,party west served,2,0.003048780487804878
8,Leonard,slow late expecting,2,0.003048780487804878
8,Leonard,involving penny basis,2,0.003048780487804878
8,Leonard,hypothesis evidence conclusion,1,0.001524390243902439
8,Leonard,cat just need oh like,1,0.001524390243902439
8,Leonard,toast french ve heard,1,0.001524390243902439
8,Leonard,listening listen speech,1,0.001524390243902439
8,Leonard,entirely bird creature,1,0.001524390243902439
8,Leonard,passed course closer,1,0.001524390243902439
8,Leonard,yeah yeah yeah ,1,0.001524390243902439
8,Leonard,agreement relationship known,1,0.001524390243902439
8,Leonard,tomorrow  ,1,0.001524390243902439
8,Leonard,warm pepper irritating,1,0.001524390243902439
8,Leonard,material hot played,1,0.001524390243902439
8,Leonard,delicious clown vegetable,1,0.001524390243902439
8,Leonard,absolutely hardly certainly,1,0.001524390243902439
8,Leonard,begin right just truth,1,0.001524390243902439
8,Leonard,ve doing doing thing,1,0.001524390243902439
8,Leonard,suggesting mean talking,1,0.001524390243902439
8,Leonard,date occasion tomorrow,1,0.001524390243902439
8,Leonard,throat disease switzerland,1,0.001524390243902439
8,Leonard,factory dining dog,1,0.001524390243902439
8,Leonard,ring rings power,1,0.001524390243902439
8,Leonard,oh thank thank congratulations,1,0.001524390243902439
8,Leonard,alternate amy oh sure,1,0.001524390243902439
8,Leonard,spin action figure willing,1,0.001524390243902439
8,Leonard,level building oh way,1,0.001524390243902439
8,Leonard,da ow phrase,1,0.001524390243902439
8,Leonard,tree latin temperature,1,0.001524390243902439
8,Leonard,contain greater allergic,1,0.001524390243902439
8,Leonard,string theory continue,1,0.001524390243902439
8,Leonard,koothrappali rich wolowitz,1,0.001524390243902439
8,Leonard,star trek trek star,1,0.001524390243902439
8,Leonard,professor played friends,1,0.001524390243902439
8,Leonard,class included oh come,1,0.001524390243902439
8,Leonard,sign signed replace,1,0.001524390243902439
8,Leonard,opinion difference want know,1,0.001524390243902439
8,Leonard,university math brain,1,0.001524390243902439
8,Leonard,know really tell difficult,1,0.001524390243902439
8,Leonard,going ask know feel invite,1,0.001524390243902439
8,Leonard,nope  ,1,0.001524390243902439
8,Leonard,fun whoa mood,1,0.001524390243902439
8,Leonard,minds mind madness,1,0.001524390243902439
8,Leonard,right going operating perform,1,0.001524390243902439
8,Leonard,relationship penny attempt,1,0.001524390243902439
8,Leonard,coitus blow barely,1,0.001524390243902439
8,Leonard,glass warrior theatre,1,0.001524390243902439
8,Leonard,precious insightful intellect,1,0.001524390243902439
8,Leonard,jewish hell eye,1,0.001524390243902439
8,Leonard,girlfriend girl data,1,0.001524390243902439
8,Leonard,evening silly tenure,1,0.001524390243902439
8,Leonard,sandwich corn half,1,0.001524390243902439
8,Leonard,minutes seconds minute,1,0.001524390243902439
8,Leonard,buy best store,1,0.001524390243902439
8,Leonard,excuse enjoying ll excuse,1,0.001524390243902439
8,Leonard,frozen sell grow,1,0.001524390243902439
8,Leonard,punch did oh religious,1,0.001524390243902439
8,Leonard,don don chaos expected,1,0.001524390243902439
8,Leonard,drink offer drinking,1,0.001524390243902439
8,Leonard,wil wil wheaton wheaton,1,0.001524390243902439
8,Leonard,lie machine lying,1,0.001524390243902439
8,Leonard,bed couch sleep,1,0.001524390243902439
8,Leonard,impressive prepared killed,1,0.001524390243902439
8,Leonard,mail occurred shake,1,0.001524390243902439
8,Leonard,friendship benefits friends,1,0.001524390243902439
8,Leonard,giant animal zoo,1,0.001524390243902439
8,Leonard,long time want come want want,1,0.001524390243902439
8,Leonard,girls dragons dungeons,1,0.001524390243902439
8,Leonard,keys letter strongly,1,0.001524390243902439
8,Leonard,assure metaphor stuck,1,0.001524390243902439
8,Leonard,intercourse sex sexual,1,0.001524390243902439
8,Leonard,want hear don want want talk,1,0.001524390243902439
8,Leonard,watch wants type,1,0.001524390243902439
8,Leonard,woman leap thumb,1,0.001524390243902439
8,Leonard,sorry sorry just arms,1,0.001524390243902439
8,Leonard,does yes does placed,1,0.001524390243902439
8,Leonard,discovered switzerland medium,1,0.001524390243902439
8,Leonard,isn right nuts suck,1,0.001524390243902439
8,Leonard,decision gentlemen oh better,1,0.001524390243902439
8,Leonard,quantum states knowing,1,0.001524390243902439
8,Leonard,bigger humans rough,1,0.001524390243902439
8,Leonard,spot car right going,1,0.001524390243902439
9,Leonard,leonard leonard don charge,13,0.02411873840445269
9,Leonard,cut line cutting,12,0.022263450834879406
9,Leonard,roommate agreement meeting,11,0.02040816326530612
9,Leonard,wedding engaged married,9,0.016697588126159554
9,Leonard,hello neighbour home,7,0.012987012987012988
9,Leonard,apology fault apologize,7,0.012987012987012988
9,Leonard,romantic lips mouth,7,0.012987012987012988
9,Leonard,relationship penny attempt,6,0.011131725417439703
9,Leonard,atomic gas structure,6,0.011131725417439703
9,Leonard,women girlfriend men,6,0.011131725417439703
9,Leonard,stuart zack wondering,5,0.00927643784786642
9,Leonard,wil wil wheaton wheaton,5,0.00927643784786642
9,Leonard,challenge arms twin,5,0.00927643784786642
9,Leonard,holding imagine really need,5,0.00927643784786642
9,Leonard,party west served,5,0.00927643784786642
9,Leonard,meeting speech behaviour,5,0.00927643784786642
9,Leonard,broke logical feelings,5,0.00927643784786642
9,Leonard,bat crime man,5,0.00927643784786642
9,Leonard,excuse enjoying ll excuse,4,0.0074211502782931356
9,Leonard,tv flash television,4,0.0074211502782931356
9,Leonard,cold winter hat,4,0.0074211502782931356
9,Leonard,amy emily amy amy,4,0.0074211502782931356
9,Leonard,security code force,4,0.0074211502782931356
9,Leonard,experiment breakfast egg,4,0.0074211502782931356
9,Leonard,sauce dogs hot,3,0.0055658627087198514
9,Leonard,leaving leave reason,3,0.0055658627087198514
9,Leonard,miss say good sheets,3,0.0055658627087198514
9,Leonard,warm pepper irritating,3,0.0055658627087198514
9,Leonard,soft singing song,3,0.0055658627087198514
9,Leonard,don don chaos expected,3,0.0055658627087198514
9,Leonard,summer ancient stars,3,0.0055658627087198514
9,Leonard,fun whoa mood,3,0.0055658627087198514
9,Leonard,intercourse sex sexual,3,0.0055658627087198514
9,Leonard,mother mom dad,3,0.0055658627087198514
9,Leonard,sweet aren guys,3,0.0055658627087198514
9,Leonard,beach drive american,3,0.0055658627087198514
9,Leonard,birthday ruin leads,3,0.0055658627087198514
9,Leonard,win won draw,3,0.0055658627087198514
9,Leonard,amy just amy tedious,3,0.0055658627087198514
9,Leonard,spock rock paper,3,0.0055658627087198514
9,Leonard,conversation lives subject,3,0.0055658627087198514
9,Leonard,passed course closer,3,0.0055658627087198514
9,Leonard,bus driving drive,3,0.0055658627087198514
9,Leonard,afraid crazy story,3,0.0055658627087198514
9,Leonard,chinese yes oh bean,3,0.0055658627087198514
9,Leonard,pie dinner low,3,0.0055658627087198514
9,Leonard,arthur uncle hello oh,3,0.0055658627087198514
9,Leonard,feynman weekend white,3,0.0055658627087198514
9,Leonard,thank thank thank thanks,3,0.0055658627087198514
9,Leonard,fish fight sea,3,0.0055658627087198514
9,Leonard,chicken mm appropriate,3,0.0055658627087198514
9,Leonard,discovered switzerland medium,3,0.0055658627087198514
9,Leonard,gas heat doing oh,3,0.0055658627087198514
9,Leonard,good good good don glad,2,0.0037105751391465678
9,Leonard,seat looked heck,2,0.0037105751391465678
9,Leonard,wise ve learned ways,2,0.0037105751391465678
9,Leonard,hofstadter leonard hofstadter dr,2,0.0037105751391465678
9,Leonard,juice fruit technically,2,0.0037105751391465678
9,Leonard,eats sugar taste,2,0.0037105751391465678
9,Leonard,chair floor remove,2,0.0037105751391465678
9,Leonard,location dating benefits,2,0.0037105751391465678
9,Leonard,suggesting mean talking,2,0.0037105751391465678
9,Leonard,brain superior engage,2,0.0037105751391465678
9,Leonard,hair eyes uh uh,2,0.0037105751391465678
9,Leonard,howard good friend problems,2,0.0037105751391465678
9,Leonard,drink offer drinking,2,0.0037105751391465678
9,Leonard,happened fantastic corn,2,0.0037105751391465678
9,Leonard,precious insightful intellect,2,0.0037105751391465678
9,Leonard,bathroom schedule seat,2,0.0037105751391465678
9,Leonard,oh oh oh thought oh guess,2,0.0037105751391465678
9,Leonard,going ask know feel invite,2,0.0037105751391465678
9,Leonard,raj states insensitive,2,0.0037105751391465678
9,Leonard,wolowitz lost possibly,2,0.0037105751391465678
9,Leonard,mask spirit great idea,2,0.0037105751391465678
9,Leonard,comfortable lie know feel,2,0.0037105751391465678
9,Leonard,wars star wars george,2,0.0037105751391465678
9,Leonard,engineer designed menial,2,0.0037105751391465678
9,Leonard,alcohol drink wine,2,0.0037105751391465678
9,Leonard,trust ve known remain,2,0.0037105751391465678
9,Leonard,leonard nimoy nimoy best friend,2,0.0037105751391465678
9,Leonard,da ow phrase,2,0.0037105751391465678
9,Leonard,sound silence effect,2,0.0037105751391465678
9,Leonard,bye good bye goodbye,2,0.0037105751391465678
9,Leonard,talk mask okay think,2,0.0037105751391465678
9,Leonard,uses accept egg,2,0.0037105751391465678
9,Leonard,thursday friday vegetable,2,0.0037105751391465678
9,Leonard,oh like meaning haven,2,0.0037105751391465678
9,Leonard,defence line offence,2,0.0037105751391465678
9,Leonard,sword owned fantasy,2,0.0037105751391465678
9,Leonard,morning test say hello,2,0.0037105751391465678
9,Leonard,ask religious competition,2,0.0037105751391465678
9,Leonard,stronger lights born,2,0.0037105751391465678
9,Leonard,finger hands fingers,2,0.0037105751391465678
9,Leonard,hardly think think kidding,2,0.0037105751391465678
9,Leonard,room whoa wait wait,2,0.0037105751391465678
9,Leonard,help respond unfortunately,2,0.0037105751391465678
9,Leonard,wasting society apart,2,0.0037105751391465678
9,Leonard,took price effort,2,0.0037105751391465678
9,Leonard,isn right nuts suck,2,0.0037105751391465678
9,Leonard,lee decide trouble,2,0.0037105751391465678
9,Leonard,leonard oh unlikely leonard,2,0.0037105751391465678
9,Leonard,unacceptable acceptable response,2,0.0037105751391465678
9,Leonard,engine check light,2,0.0037105751391465678
9,Leonard,shirt button like think,2,0.0037105751391465678
9,Leonard,uh oh huh oh uh,2,0.0037105751391465678
9,Leonard,hair pets list,2,0.0037105751391465678
9,Leonard,entirely bird creature,2,0.0037105751391465678
9,Leonard,wait wait wait good good,2,0.0037105751391465678
9,Leonard,magic child book,2,0.0037105751391465678
9,Leonard,drug facebook strongly,2,0.0037105751391465678
9,Leonard,immediately work working,2,0.0037105751391465678
9,Leonard,ll right assistance saving,2,0.0037105751391465678
9,Leonard,mad amy song,2,0.0037105751391465678
9,Leonard,did say oh did say,2,0.0037105751391465678
9,Leonard,scientist toes spell,2,0.0037105751391465678
9,Leonard,does yes does placed,2,0.0037105751391465678
9,Leonard,possibility doubt sure,2,0.0037105751391465678
9,Leonard,excellent wow surprise,1,0.0018552875695732839
9,Leonard,place respond box,1,0.0018552875695732839
9,Leonard,oh come come oh funny,1,0.0018552875695732839
9,Leonard,argue know did just tell,1,0.0018552875695732839
9,Leonard,fascinating looking look like,1,0.0018552875695732839
9,Leonard,choice years ago pay attention,1,0.0018552875695732839
9,Leonard,service box button,1,0.0018552875695732839
9,Leonard,professor played friends,1,0.0018552875695732839
9,Leonard,meaning doubt want talk,1,0.0018552875695732839
9,Leonard,wound cutting burn,1,0.0018552875695732839
9,Leonard,rock throw studies,1,0.0018552875695732839
9,Leonard,thursday happen leads,1,0.0018552875695732839
9,Leonard,absolutely hardly certainly,1,0.0018552875695732839
9,Leonard,dragons dungeons dragons dungeons,1,0.0018552875695732839
9,Leonard,police officer proud,1,0.0018552875695732839
9,Leonard,mystery couple officer,1,0.0018552875695732839
9,Leonard,going going happening really don,1,0.0018552875695732839
